Time,1,2
0.000000,-23.002976,-14.122225
0.001953,-16.227970,-9.727626
0.003906,-7.072557,-3.456168
0.005859,2.952621,3.593500
0.007813,12.336919,10.414282
0.009766,19.798581,16.090639
0.011719,24.605173,20.119020
0.013672,26.756695,22.407874
0.015625,26.665141,23.277638
0.017578,25.200275,23.186084
0.019531,23.140307,22.819867
0.021484,21.217670,22.545205
0.023438,19.661250,22.499428
0.025391,18.471046,22.590982
0.027344,17.372396,22.545205
0.029297,16.136416,22.041657
0.031250,14.534218,20.805676
0.033203,12.428473,18.883040
0.035156,10.093843,16.411078
0.037109,7.804990,13.710231
0.039063,5.836576,11.146715
0.041016,4.509041,9.040970
0.042969,3.959716,7.713436
0.044922,4.097047,7.164111
0.046875,4.875257,7.392996
0.048828,6.019684,8.171206
0.050781,7.255665,9.224079
0.052734,8.354314,10.322728
0.054688,9.224079,11.238270
0.056641,9.773404,11.833371
0.058594,10.002289,12.108034
0.060547,10.048066,12.108034
0.062500,10.048066,11.970703
0.064453,10.093843,11.833371
0.066406,10.276951,11.833371
0.068359,10.551614,12.062257
0.070313,10.826276,12.474250
0.072266,10.872053,12.886244
0.074219,10.597391,13.115129
0.076172,9.727626,12.977798
0.078125,8.216983,12.291142
0.080078,6.111238,10.963607
0.082031,3.639277,9.132525
0.083984,1.075761,6.889448
0.085938,-1.350423,4.600595
0.087891,-3.227283,2.540627
0.089844,-4.509041,0.892653
0.091797,-5.012589,-0.114443
0.093750,-4.783703,-0.434882
0.095703,-4.005493,-0.114443
0.097656,-2.815290,0.755322
0.099609,-1.396201,1.991302
0.101563,0.068666,3.364614
0.103516,1.350423,4.646372
0.105469,2.403296,5.561913
0.107422,3.044175,6.019684
0.109375,3.227283,5.882353
0.111328,3.044175,5.149920
0.113281,2.540627,3.913939
0.115234,1.899748,2.449073
0.117188,1.304646,0.984207
0.119141,0.938430,-0.205997
0.121094,0.846876,-0.984207
0.123047,1.029984,-1.213092
0.125000,1.441978,-0.938430
0.126953,1.945525,-0.251774
0.128906,2.494850,0.709545
0.130859,2.952621,1.762417
0.132813,3.318837,2.723735
0.134766,3.593500,3.456168
0.136719,3.776608,3.868162
0.138672,3.868162,3.959716
0.140625,3.913939,3.639277
0.142578,3.868162,3.044175
0.144531,3.730831,2.265965
0.146484,3.593500,1.350423
0.148438,3.456168,0.617990
0.150391,3.410391,0.160220
0.152344,3.547723,0.114443
0.154297,3.913939,0.617990
0.156250,4.509041,1.579309
0.158203,5.287251,2.906844
0.160156,6.065461,4.417487
0.162109,6.797894,5.882353
0.164063,7.392996,7.118334
0.166016,7.804990,7.942321
0.167969,8.033875,8.354314
0.169922,8.125429,8.262760
0.171875,8.033875,7.759213
0.173828,7.804990,6.935225
0.175781,7.438773,5.882353
0.177734,7.026780,4.783703
0.179688,6.523232,3.730831
0.181641,6.065461,2.906844
0.183594,5.745022,2.403296
0.185547,5.607691,2.265965
0.187500,5.699245,2.494850
0.189453,6.019684,2.998398
0.191406,6.523232,3.730831
0.193359,7.164111,4.509041
0.195313,7.850767,5.195697
0.197266,8.537423,5.699245
0.199219,9.178302,5.973907
0.201172,9.819181,6.065461
0.203125,10.322728,5.973907
0.205078,10.688945,5.745022
0.207031,10.872053,5.516136
0.208984,10.872053,5.241474
0.210938,10.643168,5.058366
0.212891,10.322728,5.012589
0.214844,10.002289,5.195697
0.216797,9.819181,5.699245
0.218750,9.956512,6.614786
0.220703,10.505837,7.896544
0.222656,11.421378,9.452964
0.224609,12.565805,11.238270
0.226563,13.893339,13.069352
0.228516,15.220874,14.854658
0.230469,16.456855,16.502632
0.232422,17.647059,18.013275
0.234375,18.928817,19.478141
0.236328,20.393683,21.126116
0.238281,22.316320,23.094530
0.240234,24.788281,25.612268
0.242188,27.946899,28.679332
0.244141,31.792172,32.478828
0.246094,36.415656,36.873426
0.248047,41.680018,41.908904
0.250000,47.493706,47.493706
0.251953,53.719387,53.398947
0.253906,60.173953,59.624628
0.255859,66.765850,65.941863
0.257813,73.357748,72.259098
0.259766,79.858091,78.530556
0.261719,86.175326,84.664683
0.263672,92.401007,90.753033
0.265625,98.580911,96.841382
0.267578,104.760815,102.929732
0.269531,110.986496,109.109636
0.271484,117.349508,115.381094
0.273438,123.758297,121.698329
0.275391,130.212863,128.061341
0.277344,136.667430,134.378576
0.279297,143.167773,140.741588
0.281250,149.668116,147.058824
0.283203,156.260014,153.467613
0.285156,162.989242,159.922179
0.287109,169.718471,166.468299
0.289063,176.310369,172.968643
0.291016,182.536049,179.240101
0.292969,188.029297,184.962234
0.294922,192.515450,189.906157
0.296875,195.811398,193.842985
0.298828,197.779812,196.543832
0.300781,198.512245,198.054475
0.302734,198.054475,198.420691
0.304688,196.726940,197.734035
0.306641,194.712749,196.223392
0.308594,192.286564,194.163424
0.310547,189.677272,191.645686
0.312500,186.976425,188.899062
0.314453,184.275578,186.060883
0.316406,181.712062,183.176928
0.318359,179.148547,180.292973
0.320313,176.539254,177.409018
0.322266,173.884184,174.387732
0.324219,171.046006,171.183337
0.326172,167.978943,167.795834
0.328125,164.637217,164.179446
0.330078,161.203937,160.379950
0.332031,157.724880,156.534676
0.333984,154.383154,152.735180
0.335938,151.224537,149.073014
0.337891,148.294804,145.593957
0.339844,145.502403,142.298009
0.341797,142.755779,139.139391
0.343750,139.871824,136.026551
0.345703,136.713207,132.822156
0.347656,133.325704,129.617762
0.349609,129.709316,126.413367
0.351563,126.001373,123.346304
0.353516,122.476539,120.508125
0.355469,119.180591,118.036164
0.357422,116.296635,115.976196
0.359375,113.733120,114.236667
0.361328,111.444266,112.726024
0.363281,109.292744,111.261158
0.365234,107.049668,109.613184
0.367188,104.531930,107.553216
0.369141,101.556420,104.898146
0.371094,97.985809,101.647974
0.373047,93.820096,97.619593
0.375000,89.059281,92.950332
0.376953,83.749142,87.731746
0.378906,78.118563,82.146944
0.380859,72.396429,76.470588
0.382813,66.811627,70.885786
0.384766,61.593042,65.712978
0.386719,56.832227,60.952163
0.388672,52.574960,56.694896
0.390625,48.683909,52.849622
0.392578,44.975967,49.187457
0.394531,41.313802,45.525292
0.396484,37.560082,41.725795
0.398438,33.577478,37.605859
0.400391,29.411765,33.211261
0.402344,25.108721,28.496223
0.404297,20.622568,23.552300
0.406250,16.136416,18.516823
0.408203,11.558709,13.435569
0.410156,6.981003,8.400092
