Time,1,2
0.000000,-41.680018,-47.173266
0.001953,-50.743877,-73.586633
0.003906,-51.430533,-86.404211
0.005859,-44.426642,-84.664683
0.007813,-32.158389,-70.748455
0.009766,-18.242161,-49.828336
0.011719,-6.523232,-28.175784
0.013672,0.022889,-11.467155
0.015625,-0.205997,-3.593500
0.017578,-7.118334,-5.790799
0.019531,-19.386587,-16.914626
0.021484,-34.767681,-33.943694
0.023438,-50.789654,-53.032731
0.025391,-65.392538,-70.702678
0.027344,-77.111467,-84.252689
0.029297,-85.259785,-92.401007
0.031250,-89.791714,-94.918746
0.033203,-90.981918,-92.584115
0.035156,-89.517052,-86.678874
0.037109,-86.037995,-78.805219
0.039063,-81.368734,-70.382238
0.041016,-76.287480,-62.783246
0.042969,-71.572442,-57.106889
0.044922,-67.910277,-53.902495
0.046875,-65.667201,-53.353170
0.048828,-64.980545,-55.001144
0.050781,-65.712978,-58.022431
0.052734,-67.452506,-61.364157
0.054688,-69.649805,-63.973449
0.056641,-71.847105,-65.072099
0.058594,-73.769741,-64.293889
0.060547,-75.234607,-61.867704
0.062500,-76.287480,-58.342870
0.064453,-77.019913,-54.543374
0.066406,-77.569238,-51.110094
0.068359,-77.889677,-48.821241
0.070313,-78.118563,-47.951476
0.072266,-78.210117,-48.821241
0.074219,-78.164340,-51.476310
0.076172,-78.164340,-55.870909
0.078125,-78.210117,-61.776150
0.080078,-78.484779,-68.780041
0.082031,-78.988327,-76.241703
0.083984,-79.629206,-83.108263
0.085938,-80.270085,-88.418402
0.087891,-80.773632,-91.348135
0.089844,-81.048295,-91.302358
0.091797,-81.094072,-88.235294
0.093750,-81.048295,-82.742046
0.095703,-80.910964,-75.555047
0.097656,-80.865187,-67.818723
0.099609,-80.773632,-60.448615
0.101563,-80.544747,-54.268711
0.103516,-80.041199,-49.691005
0.105469,-79.217212,-47.081712
0.107422,-77.981231,-46.349279
0.109375,-76.516365,-47.493706
0.111328,-75.051499,-50.240330
0.113281,-73.678187,-54.039826
0.115234,-72.442206,-58.388647
0.117188,-71.343557,-62.371252
0.119141,-70.199130,-65.209430
0.121094,-68.917372,-66.262303
0.123047,-67.315175,-65.346761
0.125000,-65.575647,-62.508583
0.126953,-63.836118,-58.388647
0.128906,-62.325475,-53.810941
0.130859,-61.272602,-49.507897
0.132813,-60.723278,-46.120394
0.134766,-60.631724,-43.785763
0.136719,-60.769055,-42.549783
0.138672,-60.997940,-42.137789
0.140625,-61.181048,-42.320897
0.142578,-61.272602,-42.961776
0.144531,-61.364157,-43.923095
0.146484,-61.501488,-45.296407
0.148438,-61.638819,-47.035935
0.150391,-61.730373,-48.867018
0.152344,-61.547265,-50.560769
0.154297,-60.997940,-51.705196
0.156250,-59.899290,-52.071412
0.158203,-58.297093,-51.567864
0.160156,-56.328679,-50.286107
0.162109,-54.222934,-48.455024
0.164063,-52.162966,-46.303502
0.166016,-50.286107,-44.060426
0.167969,-48.683909,-41.725795
0.169922,-47.310597,-39.253834
0.171875,-46.120394,-36.736095
0.173828,-45.204852,-34.218357
0.175781,-44.563973,-31.975280
0.177734,-44.380865,-30.327306
0.179688,-44.609751,-29.640650
0.181641,-45.204852,-29.915312
0.183594,-45.937285,-31.105516
0.185547,-46.486610,-32.707713
0.187500,-46.486610,-34.355688
0.189453,-45.754177,-35.545892
0.191406,-44.289311,-36.140993
0.193359,-42.275120,-36.140993
0.195313,-39.986267,-35.774777
0.197266,-37.788968,-35.271229
0.199219,-36.003662,-34.813458
0.201172,-34.767681,-34.355688
0.203125,-34.126802,-33.760586
0.205078,-34.035248,-32.799268
0.207031,-34.447242,-31.380179
0.208984,-35.317006,-29.594873
0.210938,-36.598764,-27.672236
