Time,1,2
0.000000,-12.520027,-11.238270
0.001953,-13.710231,-12.520027
0.003906,-13.939117,-12.932021
0.005859,-13.252461,-12.474250
0.007813,-11.833371,-11.284047
0.009766,-9.956512,-9.590295
0.011719,-7.896544,-7.621881
0.013672,-5.973907,-5.607691
0.015625,-4.371710,-3.685054
0.017578,-3.227283,-1.991302
0.019531,-2.494850,-0.526436
0.021484,-2.128634,0.801099
0.023438,-1.991302,2.037079
0.025391,-1.945525,3.273060
0.027344,-1.899748,4.509041
0.029297,-1.716640,5.745022
0.031250,-1.487755,6.935225
0.033203,-1.213092,7.988098
0.035156,-0.938430,8.812085
0.037109,-0.663767,9.407187
0.039063,-0.480659,9.727626
0.041016,-0.434882,9.773404
0.042969,-0.526436,9.590295
0.044922,-0.755322,9.178302
0.046875,-1.075761,8.628977
0.048828,-1.533532,7.896544
0.050781,-2.128634,7.026780
0.052734,-2.815290,5.973907
0.054688,-3.639277,4.692149
0.056641,-4.646372,3.135729
0.058594,-5.882353,1.258869
0.060547,-7.347219,-0.892653
0.062500,-8.995193,-3.318837
0.064453,-10.780499,-5.973907
0.066406,-12.657359,-8.766308
0.068359,-14.534218,-11.467155
0.070313,-16.227970,-14.030671
0.072266,-17.692836,-16.227970
0.074219,-18.791485,-17.967498
0.076172,-19.432364,-19.111925
0.078125,-19.661250,-19.661250
0.080078,-19.386587,-19.523919
0.082031,-18.608377,-18.791485
0.083984,-17.418173,-17.555505
0.085938,-15.770199,-15.815976
0.087891,-13.847562,-13.756008
0.089844,-11.696040,-11.512932
0.091797,-9.407187,-9.224079
0.093750,-7.118334,-7.026780
0.095703,-4.966812,-5.058366
0.097656,-2.998398,-3.410391
0.099609,-1.350423,-2.174411
0.101563,-0.068666,-1.304646
0.103516,0.938430,-0.801099
0.105469,1.670863,-0.526436
0.107422,2.174411,-0.480659
0.109375,2.586404,-0.480659
0.111328,2.952621,-0.434882
0.113281,3.364614,-0.205997
0.115234,3.868162,0.160220
0.117188,4.509041,0.801099
0.119141,5.241474,1.625086
0.121094,6.019684,2.586404
0.123047,6.797894,3.547723
0.125000,7.438773,4.417487
0.126953,7.942321,5.058366
0.128906,8.171206,5.424582
0.130859,8.171206,5.470359
0.132813,7.988098,5.149920
0.134766,7.576104,4.509041
0.136719,7.072557,3.639277
0.138672,6.523232,2.586404
0.140625,5.928130,1.441978
0.142578,5.333028,0.251774
0.144531,4.737926,-0.892653
0.146484,4.051270,-2.082856
0.148438,3.318837,-3.227283
0.150391,2.449073,-4.371710
0.152344,1.533532,-5.424582
0.154297,0.526436,-6.431678
0.156250,-0.526436,-7.347219
0.158203,-1.487755,-7.988098
0.160156,-2.265965,-8.400092
0.162109,-2.861067,-8.445869
0.164063,-3.181506,-8.125429
0.166016,-3.227283,-7.438773
0.167969,-2.998398,-6.431678
0.169922,-2.586404,-5.195697
0.171875,-2.128634,-3.913939
0.173828,-1.716640,-2.677958
0.175781,-1.441978,-1.716640
0.177734,-1.487755,-1.167315
0.179688,-1.899748,-1.075761
0.181641,-2.632181,-1.487755
0.183594,-3.685054,-2.311742
0.185547,-5.012589,-3.456168
0.187500,-6.385901,-4.692149
0.189453,-7.759213,-5.882353
0.191406,-8.949416,-6.797894
0.193359,-9.819181,-7.301442
0.195313,-10.322728,-7.209888
0.197266,-10.368505,-6.477455
0.199219,-10.048066,-5.149920
0.201172,-9.315633,-3.318837
0.203125,-8.262760,-1.075761
0.205078,-7.026780,1.441978
0.207031,-5.699245,3.959716
0.208984,-4.417487,6.340124
0.210938,-3.227283,8.400092
0.212891,-2.220188,10.002289
0.214844,-1.441978,11.055161
0.216797,-0.892653,11.604486
0.218750,-0.572213,11.604486
0.220703,-0.434882,11.146715
0.222656,-0.480659,10.414282
0.224609,-0.663767,9.452964
0.226563,-1.029984,8.400092
0.228516,-1.533532,7.347219
0.230469,-2.128634,6.340124
0.232422,-2.769512,5.516136
0.234375,-3.501946,4.783703
0.236328,-4.188602,4.142824
0.238281,-4.829480,3.547723
0.240234,-5.333028,2.952621
0.242188,-5.653468,2.265965
0.244141,-5.882353,1.441978
0.246094,-5.973907,0.389105
0.248047,-6.019684,-0.846876
0.250000,-6.065461,-2.357519
0.251953,-6.248569,-4.005493
0.253906,-6.569009,-5.836576
0.255859,-7.072557,-7.759213
0.257813,-7.804990,-9.636072
0.259766,-8.720531,-11.375601
0.261719,-9.819181,-12.977798
0.263672,-10.963607,-14.305333
0.265625,-12.108034,-15.358206
0.267578,-13.206683,-16.182193
0.269531,-14.213779,-16.823072
0.271484,-15.083543,-17.326619
0.273438,-15.861753,-17.830167
0.275391,-16.502632,-18.333715
0.277344,-17.006180,-18.883040
0.279297,-17.463951,-19.523919
0.281250,-17.830167,-20.119020
0.283203,-18.013275,-20.668345
0.285156,-18.013275,-21.034562
0.287109,-17.830167,-21.080339
0.289063,-17.326619,-20.759899
0.291016,-16.594186,-20.027466
0.292969,-15.632868,-18.974594
0.294922,-14.579995,-17.692836
0.296875,-13.481346,-16.273747
0.298828,-12.474250,-14.991989
0.300781,-11.650263,-13.847562
0.302734,-11.100938,-13.023575
0.304688,-10.872053,-12.565805
0.306641,-10.917830,-12.382696
0.308594,-11.192493,-12.474250
0.310547,-11.696040,-12.657359
0.312500,-12.245365,-12.977798
0.314453,-12.840467,-13.206683
0.316406,-13.389792,-13.435569
0.318359,-13.847562,-13.572900
0.320313,-14.168002,-13.710231
0.322266,-14.442664,-13.847562
0.324219,-14.625772,-14.168002
0.326172,-14.763104,-14.534218
0.328125,-14.854658,-15.083543
0.330078,-14.900435,-15.678645
0.332031,-14.854658,-16.227970
0.333984,-14.625772,-16.594186
0.335938,-14.259556,-16.639963
0.337891,-13.664454,-16.319524
0.339844,-12.794690,-15.587091
0.341797,-11.650263,-14.442664
0.343750,-10.368505,-12.932021
0.345703,-8.903639,-11.238270
0.347656,-7.438773,-9.498741
0.349609,-5.973907,-7.804990
0.351563,-4.600595,-6.340124
0.353516,-3.410391,-5.195697
0.355469,-2.403296,-4.325933
0.357422,-1.579309,-3.776608
0.359375,-1.029984,-3.501946
0.361328,-0.617990,-3.501946
0.363281,-0.343328,-3.730831
0.365234,-0.160220,-4.051270
0.367188,-0.068666,-4.463264
0.369141,-0.022889,-4.966812
0.371094,0.068666,-5.516136
0.373047,0.114443,-6.019684
0.375000,0.205997,-6.477455
0.376953,0.205997,-6.889448
0.378906,0.205997,-7.255665
0.380859,0.114443,-7.530327
0.382813,-0.068666,-7.759213
0.384766,-0.343328,-7.942321
0.386719,-0.663767,-8.079652
0.388672,-1.075761,-8.262760
0.390625,-1.487755,-8.445869
0.392578,-1.945525,-8.720531
0.394531,-2.403296,-9.040970
0.396484,-2.861067,-9.498741
0.398438,-3.318837,-9.956512
0.400391,-3.776608,-10.551614
0.402344,-4.234379,-11.100938
0.404297,-4.692149,-11.696040
0.406250,-5.149920,-12.245365
0.408203,-5.653468,-12.748913
0.410156,-6.202792,-13.206683
0.412109,-6.797894,-13.664454
0.414063,-7.438773,-14.213779
0.416016,-8.216983,-14.808881
0.417969,-9.086748,-15.495537
0.419922,-10.002289,-16.365301
0.421875,-11.055161,-17.372396
0.423828,-12.108034,-18.471046
0.425781,-13.160906,-19.615473
0.427734,-14.168002,-20.759899
0.429688,-15.037766,-21.812772
0.431641,-15.815976,-22.636759
0.433594,-16.411078,-23.277638
0.435547,-16.823072,-23.643854
0.437500,-17.097734,-23.689631
0.439453,-17.189288,-23.506523
0.441406,-17.143511,-23.140307
0.443359,-17.051957,-22.636759
0.445313,-16.914626,-22.087434
0.447266,-16.731518,-21.538109
0.449219,-16.502632,-21.034562
0.451172,-16.182193,-20.622568
0.453125,-15.861753,-20.256352
0.455078,-15.403983,-20.027466
0.457031,-14.900435,-19.844358
0.458984,-14.305333,-19.798581
0.460938,-13.710231,-19.798581
0.462891,-13.160906,-19.981689
0.464844,-12.703136,-20.256352
0.466797,-12.336919,-20.714122
0.468750,-12.062257,-21.309224
0.470703,-11.924926,-21.995880
0.472656,-11.879149,-22.774090
