Time,1,2
0.000000,-17.143511,-20.668345
0.001953,-15.999084,-13.893339
0.003906,-14.122225,-6.431678
0.005859,-11.924926,0.526436
0.007813,-9.773404,6.019684
0.009766,-7.896544,9.636072
0.011719,-6.431678,11.284047
0.013672,-5.287251,11.421378
0.015625,-4.325933,10.734722
0.017578,-3.227283,9.956512
0.019531,-1.853971,9.681849
0.021484,0.022889,10.276951
0.023438,2.357519,11.787594
0.025391,5.195697,14.076448
0.027344,8.354314,16.777295
0.029297,11.696040,19.569696
0.031250,15.037766,22.041657
0.033203,18.242161,24.010071
0.035156,21.171893,25.474937
0.037109,23.918517,26.344701
0.039063,26.436255,26.894026
0.041016,28.908217,27.260243
0.042969,31.471733,27.763790
0.044922,34.218357,28.633555
0.046875,37.193866,30.006867
0.048828,40.444038,31.929503
0.050781,43.739986,34.309911
0.052734,46.944381,36.919203
0.054688,49.782559,39.528496
0.056641,52.071412,41.863127
0.058594,53.719387,43.739986
0.060547,54.772259,45.204852
0.062500,55.550469,46.486610
0.064453,56.466011,47.951476
0.066406,58.068208,50.102998
0.068359,60.814832,53.536278
0.070313,65.255207,58.709087
0.072266,71.663996,65.896086
0.074219,79.995422,75.188830
0.076172,90.203708,86.449989
0.078125,101.785306,99.359121
0.080078,114.328222,113.366903
0.082031,127.191577,127.924010
0.083984,139.917601,142.481117
0.085938,152.002747,156.580453
0.087891,163.263905,169.810025
0.089844,173.563745,182.078279
0.091797,183.085374,193.385214
0.093750,192.011902,203.868162
0.095703,200.526436,213.801785
0.097656,208.949416,223.506523
0.099609,217.418173,233.165484
0.101563,225.886931,242.870222
0.103516,234.355688,252.574960
0.105469,242.504005,262.096590
0.107422,250.148775,271.114672
0.109375,256.923781,279.308766
0.111328,262.600137,286.312657
0.113281,266.948959,291.989014
0.115234,269.970245,296.108949
0.117188,271.663996,298.764019
0.119141,272.167544,300.000000
0.121094,271.618219,300.000000
0.123047,270.244907,298.992905
0.125000,268.276493,297.207599
0.126953,265.896086,294.872969
0.128906,263.241016,292.263676
0.130859,260.357061,289.425498
0.132813,257.381552,286.449989
0.134766,254.222934,283.382925
0.136719,250.881209,280.132753
0.138672,247.219043,276.607919
0.140625,243.144884,272.671092
0.142578,238.567178,268.139162
0.144531,233.302815,262.966354
